symbol,name,timestamp,trade_date,trade_time,open,high,low,close,volume,amount
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1358139600000,2013-01-14,2013-01-14 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,87250,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1358226000000,2013-01-15,2013-01-15 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,72400,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1358312400000,2013-01-16,2013-01-16 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,417550,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1358398800000,2013-01-17,2013-01-17 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,739550,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1358485200000,2013-01-18,2013-01-18 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,279400,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1358830800000,2013-01-22,2013-01-22 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,139500,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1358917200000,2013-01-23,2013-01-23 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,150250,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1359003600000,2013-01-24,2013-01-24 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,2557850,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1359090000000,2013-01-25,2013-01-25 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,188800,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1359349200000,2013-01-28,2013-01-28 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,285500,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1359435600000,2013-01-29,2013-01-29 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,85300,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1359522000000,2013-01-30,2013-01-30 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,160750,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1359608400000,2013-01-31,2013-01-31 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,168450,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1359694800000,2013-02-01,2013-02-01 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,171650,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1359954000000,2013-02-04,2013-02-04 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,112550,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1360040400000,2013-02-05,2013-02-05 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,165500,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1360126800000,2013-02-06,2013-02-06 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,282550,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1360213200000,2013-02-07,2013-02-07 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,50900,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1360299600000,2013-02-08,2013-02-08 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,579750,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1360558800000,2013-02-11,2013-02-11 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,205000,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1360645200000,2013-02-12,2013-02-12 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,195600,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1360731600000,2013-02-13,2013-02-13 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,98300,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1360818000000,2013-02-14,2013-02-14 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,116500,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1360904400000,2013-02-15,2013-02-15 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,51900,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1361250000000,2013-02-19,2013-02-19 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,89200,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1361336400000,2013-02-20,2013-02-20 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,110450,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1361422800000,2013-02-21,2013-02-21 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,290850,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1361509200000,2013-02-22,2013-02-22 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,70800,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1361768400000,2013-02-25,2013-02-25 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,125400,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1361854800000,2013-02-26,2013-02-26 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,145250,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1361941200000,2013-02-27,2013-02-27 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,101600,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1362027600000,2013-02-28,2013-02-28 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,328500,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1362114000000,2013-03-01,2013-03-01 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,67500,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1362373200000,2013-03-04,2013-03-04 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,86700,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1362459600000,2013-03-05,2013-03-05 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,133700,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1362546000000,2013-03-06,2013-03-06 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,186800,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1362632400000,2013-03-07,2013-03-07 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,58250,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1362718800000,2013-03-08,2013-03-08 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,291400,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1362974400000,2013-03-11,2013-03-11 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,126700,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1363060800000,2013-03-12,2013-03-12 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,159950,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1363147200000,2013-03-13,2013-03-13 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,161300,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1363233600000,2013-03-14,2013-03-14 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,105100,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1363320000000,2013-03-15,2013-03-15 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,176800,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1363579200000,2013-03-18,2013-03-18 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,2238950,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1363665600000,2013-03-19,2013-03-19 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,93550,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1363752000000,2013-03-20,2013-03-20 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,140850,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1363838400000,2013-03-21,2013-03-21 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,61650,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1363924800000,2013-03-22,2013-03-22 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,83900,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1364184000000,2013-03-25,2013-03-25 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,338550,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1364270400000,2013-03-26,2013-03-26 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,119100,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1364356800000,2013-03-27,2013-03-27 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,262850,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1364443200000,2013-03-28,2013-03-28 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,97800,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1364788800000,2013-04-01,2013-04-01 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,182100,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1364875200000,2013-04-02,2013-04-02 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,139900,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1364961600000,2013-04-03,2013-04-03 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,143350,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1365048000000,2013-04-04,2013-04-04 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,91800,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1365134400000,2013-04-05,2013-04-05 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,182250,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1365393600000,2013-04-08,2013-04-08 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,113900,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1365480000000,2013-04-09,2013-04-09 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,82300,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1365566400000,2013-04-10,2013-04-10 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,74250,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1365652800000,2013-04-11,2013-04-11 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,281900,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1365739200000,2013-04-12,2013-04-12 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,91650,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1365998400000,2013-04-15,2013-04-15 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,146050,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1366084800000,2013-04-16,2013-04-16 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,90350,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1366171200000,2013-04-17,2013-04-17 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,73450,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1366257600000,2013-04-18,2013-04-18 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,247100,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1366344000000,2013-04-19,2013-04-19 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,90300,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1366603200000,2013-04-22,2013-04-22 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,57250,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1366689600000,2013-04-23,2013-04-23 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,355500,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1366776000000,2013-04-24,2013-04-24 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,159900,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1366862400000,2013-04-25,2013-04-25 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,104750,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1366948800000,2013-04-26,2013-04-26 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,81500,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1367208000000,2013-04-29,2013-04-29 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,117850,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1367294400000,2013-04-30,2013-04-30 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,184450,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1367380800000,2013-05-01,2013-05-01 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,704750,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1367467200000,2013-05-02,2013-05-02 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,71800,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1367553600000,2013-05-03,2013-05-03 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,263600,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1367812800000,2013-05-06,2013-05-06 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,117300,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1367899200000,2013-05-07,2013-05-07 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,51250,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1367985600000,2013-05-08,2013-05-08 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,186750,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1368072000000,2013-05-09,2013-05-09 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,59800,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1368158400000,2013-05-10,2013-05-10 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,77150,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1368417600000,2013-05-13,2013-05-13 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,90700,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1368504000000,2013-05-14,2013-05-14 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,441750,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1368590400000,2013-05-15,2013-05-15 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,110150,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1368676800000,2013-05-16,2013-05-16 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,163650,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1368763200000,2013-05-17,2013-05-17 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,181600,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1369022400000,2013-05-20,2013-05-20 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,239050,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1369108800000,2013-05-21,2013-05-21 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,113100,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1369195200000,2013-05-22,2013-05-22 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,121000,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1369281600000,2013-05-23,2013-05-23 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,434350,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1369368000000,2013-05-24,2013-05-24 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,55200,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1369713600000,2013-05-28,2013-05-28 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,110300,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1369800000000,2013-05-29,2013-05-29 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,230750,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1369886400000,2013-05-30,2013-05-30 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,92450,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1369972800000,2013-05-31,2013-05-31 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,1031050,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1370232000000,2013-06-03,2013-06-03 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,453450,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1370318400000,2013-06-04,2013-06-04 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,147200,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1370404800000,2013-06-05,2013-06-05 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,123150,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1370491200000,2013-06-06,2013-06-06 00:00:00,47.84805610585891,47.84805610585891,47.827166319303196,47.837611212581045,2841800,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1370577600000,2013-06-07,2013-06-07 00:00:00,47.827166319303196,47.84805610585891,47.827166319303196,47.84805610585891,275000,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1370836800000,2013-06-10,2013-06-10 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,212800,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1370923200000,2013-06-11,2013-06-11 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,160350,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1371009600000,2013-06-12,2013-06-12 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,490050,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1371096000000,2013-06-13,2013-06-13 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,2133200,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1371182400000,2013-06-14,2013-06-14 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,350350,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1371441600000,2013-06-17,2013-06-17 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,105150,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1371528000000,2013-06-18,2013-06-18 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.837611212581045,169700,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1371614400000,2013-06-19,2013-06-19 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,116200,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1371700800000,2013-06-20,2013-06-20 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,1520400,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1371787200000,2013-06-21,2013-06-21 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,444100,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1372046400000,2013-06-24,2013-06-24 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,384500,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1372132800000,2013-06-25,2013-06-25 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,3208500,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1372219200000,2013-06-26,2013-06-26 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,473600,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1372305600000,2013-06-27,2013-06-27 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,185250,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1372392000000,2013-06-28,2013-06-28 00:00:00,47.84805610585891,47.84805610585891,47.827166319303196,47.837611212581045,1420750,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1372651200000,2013-07-01,2013-07-01 00:00:00,47.837611212581045,47.84805610585891,47.837611212581045,47.84805610585891,437200,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1372737600000,2013-07-02,2013-07-02 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.837611212581045,378300,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1372824000000,2013-07-03,2013-07-03 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,208100,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1372996800000,2013-07-05,2013-07-05 00:00:00,47.84805610585891,47.84805610585891,47.837611212581045,47.84805610585891,342300,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1373256000000,2013-07-08,2013-07-08 00:00:00,47.837611212581045,47.84805610585891,47.827166319303196,47.827166319303196,152300,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1373342400000,2013-07-09,2013-07-09 00:00:00,47.827166319303196,47.84805610585891,47.827166319303196,47.827166319303196,631600,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1373428800000,2013-07-10,2013-07-10 00:00:00,47.827166319303196,47.837611212581045,47.827166319303196,47.827166319303196,239350,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1373515200000,2013-07-11,2013-07-11 00:00:00,47.827166319303196,47.837611212581045,47.827166319303196,47.827166319303196,790050,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1373601600000,2013-07-12,2013-07-12 00:00:00,47.827166319303196,47.837611212581045,47.827166319303196,47.827166319303196,254550,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1373860800000,2013-07-15,2013-07-15 00:00:00,47.827166319303196,47.837611212581045,47.827166319303196,47.827166319303196,298700,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1373947200000,2013-07-16,2013-07-16 00:00:00,47.837611212581045,47.837611212581045,47.827166319303196,47.827166319303196,146050,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1374033600000,2013-07-17,2013-07-17 00:00:00,47.837611212581045,47.837611212581045,47.827166319303196,47.827166319303196,156600,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1374120000000,2013-07-18,2013-07-18 00:00:00,47.837611212581045,47.837611212581045,47.827166319303196,47.837611212581045,168700,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1374206400000,2013-07-19,2013-07-19 00:00:00,47.827166319303196,47.837611212581045,47.827166319303196,47.837611212581045,85550,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1374465600000,2013-07-22,2013-07-22 00:00:00,47.837611212581045,47.837611212581045,47.827166319303196,47.837611212581045,421550,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1374552000000,2013-07-23,2013-07-23 00:00:00,47.827166319303196,47.837611212581045,47.827166319303196,47.837611212581045,92900,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1374638400000,2013-07-24,2013-07-24 00:00:00,47.837611212581045,47.84805610585891,47.827166319303196,47.84805610585891,747200,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1374724800000,2013-07-25,2013-07-25 00:00:00,47.837611212581045,47.84805610585891,47.827166319303196,47.827166319303196,149550,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1374811200000,2013-07-26,2013-07-26 00:00:00,47.84805610585891,47.84805610585891,47.827166319303196,47.827166319303196,378550,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1375070400000,2013-07-29,2013-07-29 00:00:00,47.827166319303196,47.837611212581045,47.827166319303196,47.837611212581045,160600,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1375156800000,2013-07-30,2013-07-30 00:00:00,47.827166319303196,47.837611212581045,47.827166319303196,47.827166319303196,172400,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1375243200000,2013-07-31,2013-07-31 00:00:00,47.837611212581045,47.837611212581045,47.827166319303196,47.837611212581045,238800,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1375329600000,2013-08-01,2013-08-01 00:00:00,47.827166319303196,47.837611212581045,47.827166319303196,47.827166319303196,207450,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1375416000000,2013-08-02,2013-08-02 00:00:00,47.827166319303196,47.837611212581045,47.827166319303196,47.837611212581045,273800,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1375675200000,2013-08-05,2013-08-05 00:00:00,47.837611212581045,47.837611212581045,47.827166319303196,47.837611212581045,149900,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1375761600000,2013-08-06,2013-08-06 00:00:00,47.837611212581045,47.837611212581045,47.827166319303196,47.837611212581045,89300,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1375848000000,2013-08-07,2013-08-07 00:00:00,47.837611212581045,47.837611212581045,47.827166319303196,47.827166319303196,97100,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1375934400000,2013-08-08,2013-08-08 00:00:00,47.827166319303196,47.837611212581045,47.827166319303196,47.827166319303196,112050,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1376020800000,2013-08-09,2013-08-09 00:00:00,47.827166319303196,47.837611212581045,47.827166319303196,47.837611212581045,172650,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1376280000000,2013-08-12,2013-08-12 00:00:00,47.837611212581045,47.837611212581045,47.827166319303196,47.837611212581045,118550,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1376366400000,2013-08-13,2013-08-13 00:00:00,47.837611212581045,47.837611212581045,47.827166319303196,47.837611212581045,60500,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1376452800000,2013-08-14,2013-08-14 00:00:00,47.827166319303196,47.837611212581045,47.827166319303196,47.837611212581045,131400,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1376539200000,2013-08-15,2013-08-15 00:00:00,47.837611212581045,47.837611212581045,47.827166319303196,47.837611212581045,668500,0.0
BIL.US,道富SPDR彭博1-3个月美国国债ETF,1376625600000,2013-08-16,2013-08-16 00:00:00,47.837611212581045,47.837611212581045,47.827166319303196,47.837611212581045,491950,0.0
